STATION,NAME,LATITUDE,LONGITUDE,ELEVATION
US1TXVV0003,"DEL RIO 5.7 NW, TX US",29.442051,-100.953602,347.5
USC00418139,"SCOTLAND, TX US",33.6633,-98.4704,293.8
US1TXBRZ018,"ALVIN 1.6 SW, TX US",29.417609,-95.267347,13.1
US1TXMDN072,"YANCEY 0.9 WSW, TX US",29.135078,-99.159481,208.8
USR0000TLBJ,"LBJ RD TEXAS, TX US",33.1728,-97.3756,317
US1TXGV0005,"FRIENDSWOOD 1.9 SSW, TX US",29.486703,-95.207208,11.9
US1TXGV0009,"DICKINSON 1.4 W, TX US",29.45549,-95.088872,10.1
US1TXWT0023,"WICHITA FALLS 2.8 ESE, TX US",33.888782,-98.467849,299
USW00023007,"CHILDRESS MUNICIPAL AIRPORT, TX US",34.4272,-100.2831,594.7
USC00410613,"BEAUMONT RESRCH CTR, TX US",30.0688,-94.2927,8.2
US1TXKN0005,"KENDALIA 5.2 SSW, TX US",29.895847,-98.538197,346.6
US1TXEL0027,"ENNIS 0.7 SSW, TX US",32.328234,-96.631482,163.4
US1TXKN0007,"FAIR OAKS RANCH 10.0 NNE, TX US",29.873664,-98.585433,362.1
US1TXHYS063,"DRIPPING SPRINGS 1.7 NW, TX US",30.20483,-98.109273,386.2
US1TXLL0007,"HORSESHOE BAY 2.7 S, TX US",30.49775,-98.359883,370
US1TXHYS065,"SAN MARCOS 6.3 WSW, TX US",29.846387,-98.028662,289.9
US1TXTN0070,"HURST 0.8 W, TX US",32.836093,-97.194101,184.1
US1TXGV0018,"GALVESTON 6.4 NE, TX US",29.28236,-94.804984,4
US1TXWT0019,"BURKBURNETT 1.2 WSW, TX US",34.07274,-98.58348,318.8
USR0000TPIN,"PINERY TEXAS, TX US",31.8944,-104.7978,1640.1
US1TXAG0011,"ZAVALLA 1.1 NNW, TX US",31.1728,-94.4217,74.7
USR0000TLAG,"LAGUNA ATASCOSA TEXAS, TX US",26.2283,-97.3483,7.6
US1TXDN0021,"LINCOLN PARK 0.8 ENE, TX US",33.228153,-96.959736,176.2
US1TXHYS061,"SAN MARCOS 8.1 W, TX US",29.901528,-98.062052,301.4
US1TXEL0043,"WAXAHACHIE 8.5 SW, TX US",32.315013,-96.94892,188.1
US1TXSM0021,"LINDALE 2.1 E, TX US",32.504568,-95.369473,318.5
USC00411715,"CHISOS BASIN, TX US",29.2703,-103.3003,1615.4
US1TXWT0016,"ELECTRA 0.7 SW, TX US",34.022995,-98.92604828,372.8
US1TXEL0046,"OVILLA 3.1 SSE, TX US",32.496793,-96.877232,217.6
US1TXWT0015,"WICHITA FALLS 7.2 WSW, TX US",33.860851,-98.60088,313.9
US1TXSM0028,"FLINT 1.7 ENE, TX US",32.2093204,-95.3207071,130.5
US1TXKR0094,"HUNT 3.2 SW, TX US",30.0329117,-99.368645,616.3
USR0000TCON,"CONROE TEXAS, TX US",30.2364,-95.4828,36.6
US1TXEL0037,"MIDLOTHIAN 6.2 S, TX US",32.404621,-97.012957,234.1
US1TXSM0029,"LINDALE 2.2 NNE, TX US",32.533016,-95.387854,170.7
US1TXFY0036,"LA GRANGE 4.5 SW, TX US",29.86353,-96.932442,95.7
US1TXSM0024,"TYLER 8.9 ESE, TX US",32.27056,-95.16664,129.5
US1TXSM0023,"TYLER 1.7 NE, TX US",32.34425,-95.28104,170.4
US1TXDA0036,"CEDAR HILL 1.8 S, TX US",32.55479,-96.957414,238.7
US1TXSM0025,"TYLER 1.9 SSW, TX US",32.30078,-95.310103,157.9
US1TXAG0006,"LUFKIN 5.2 WNW, TX US",31.36268646,-94.80734803,105.8
US1TXHYS053,"DRIPPING SPRINGS 4.1 SSW, TX US",30.130576,-98.106367,379.2
US1TXTN0079,"FORT WORTH 12.5 NW, TX US",32.874584,-97.44327,208.8
US1TXFY0030,"LA GRANGE 7.8 NNE, TX US",30.019371,-96.851402,119.8
US1TXKR0096,"INGRAM 3.1 W, TX US",30.073877,-99.287442,541.3
US1TXKR0097,"HUNT 1.9 NNE, TX US",30.096555,-99.326395,620
US1TXGV0029,"KEMAH 0.2 WNW, TX US",29.53035,-95.02363,4.6
US1TXAG0002,"ZAVALLA 2.0 ESE, TX US",31.1464,-94.3856,94.2
US1TXEL0054,"FERRIS 3.6 E, TX US",32.53717,-96.60192,135.6
US1TXSM0031,"WHITEHOUSE 0.8 ESE, TX US",32.2204,-95.2072,127.1
US1TXEL0053,"WAXAHACHIE 4.6 NNE, TX US",32.46781,-96.8208,185.3
US1TXSM0030,"TYLER 4.3 S, TX US",32.267,-95.2924,152.1
US1TXGG0007,"LONGVIEW 0.9 E, TX US",32.519907,-94.746484,108.8
US1TXSM0033,"BULLARD 2.9 N, TX US",32.182861,-95.322129,138.1
US1TXEL0051,"WAXAHACHIE 4.1 NNE, TX US",32.45775,-96.814505,187.1
US1TXGG0005,"LONGVIEW 3.4 NE, TX US",32.557766,-94.727399,125
USR0000TCOL,"COLORADO BEND TEXAS, TX US",31.0522,-98.5003,383.7
US1TXGP0116,"MARION 5.0 SSW, TX US",29.503745,-98.164247,186.5
US1TXEL0049,"ENNIS 1.1 NNE, TX US",32.352723,-96.620377,159.1
US1TXGP0118,"CIBOLO 2.4 NNW, TX US",29.6036,-98.2533,253.6
US1TXDA0004,"ROWLETT 2.3 NW, TX US",32.932145,-96.57692,164.9
US1TXWS0007,"DECATUR 8.4 S, TX US",33.112191,-97.590808,211.8
US1TXDA0003,"UNIVERSITY PARK 3.1 WNW, TX US",32.863,-96.845,159.1
US1TXGP0114,"SEGUIN 0.6 SE, TX US",29.572204,-97.963152,164
USC00418323,"SILVERTON, TX US",34.47222,-101.30056,999.7
US1TXCMR089,"BROWNSVILLE 1.7 NNE, TX US",25.94749641,-97.47110748,7
US1TXDN0003,"SANGER 5.4 NW, TX US",33.407,-97.25222,251.2
USC00418566,"SPUR, TX US",33.47917,-100.87611,700.1
US1TXDN0001,"SHADY SHORES 3.9 N, TX US",33.219136,-97.05318,168.6
US1TXDN0008,"FLOWER MOUND 2.3 NE, TX US",33.05617142,-97.07029724,180.1
US1TXLL0026,"LLANO 0.5 ESE, TX US",30.748954,-98.666152,307.8
USC00419893,"WOODSON, TX US",33.01784,-99.05402,378.9
US1TXCMR085,"HARLINGEN 0.4 N, TX US",26.20101738,-97.68562317,11.3
USC00416147,"MUNDAY 1 W, TX US",33.45,-99.63639,452.9
US1TXEL0060,"RED OAK 1.8 E, TX US",32.5159,-96.7779,175.9
US1TXTN0055,"FORT WORTH 11.8 NW, TX US",32.893,-97.45193333,206
US1TXEL0063,"WAXAHACHIE 8.7 SW, TX US",32.31096,-96.9485,185.3
US1TXGV0034,"LEAGUE CITY 2.7 NE, TX US",29.540703,-95.069822,5.5
US1TXHYS039,"DRIPPING SPRINGS 3.3 NE, TX US",30.21855,-98.04505,336.2
US1TXCMR090,"BROWNSVILLE 1.5 WNW, TX US",25.929928,-97.505535,9.8
US1TXEL0059,"OVILLA 1.7 SSW, TX US",32.518837,-96.906807,224.6
US1TXDA0016,"DUNCANVILLE 1.7 NNW, TX US",32.669782,-96.921618,214.6
US1TXGP0101,"NEW BRAUNFELS 5.6 SSE, TX US",29.629335,-98.083431,180.4
US1TXDA0013,"DALLAS 7.2 SW, TX US",32.709079,-96.83827,178.3
US1TXLL0030,"KINGSLAND 1.9 WSW, TX US",30.659221,-98.485022,261.5
US1TXTN0057,"BENBROOK 2.1 N, TX US",32.7081,-97.4603,207
US1TXCMR098,"BROWNSVILLE 4.3 NW, TX US",25.970664,-97.528519,
US1TXHYS035,"DRIPPING SPRINGS 2.8 NNW, TX US",30.2256,-98.106289,391.4
US1TXLL0039,"BUCHANAN DAM 3.6 SSW, TX US",30.752592,-98.463931,324.3
USC00417243,"PRAIRIE MOUNTAIN, TX US",30.5768,-98.8766,441.4
US1TXCMR094,"BROWNSVILLE 12.6 E, TX US",25.947773,-97.281538,1.8
US1TXBST139,"MCDADE 0.8 WNW, TX US",30.28616,-97.25083,167.6
US1TXNV0011,"EUREKA 1.7 SE, TX US",31.9913,-96.26565,102.1
USW00023042,"LUBBOCK INTERNATIONAL AIRPORT, TX US",33.6656,-101.8231,991.8
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",29.647582,-98.433828,318.2
US1TXHRD002,"QUANAH 0.1 NW, TX US",34.2967,-99.7442,479.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",31.81111,-106.37583,1194.2
US1TXCLR012,"WEIMAR 5.3 SW, TX US",29.655909,-96.849783,103
US1TXKR0059,"KERRVILLE 3.5 NW, TX US",30.07839203,-99.17633057,524
USC00417206,"POST, TX US",33.1985,-101.3745,795.8
US1TXBST130,"BASTROP 1.5 NW, TX US",30.12709,-97.32499,112.8
US1TXBST132,"ELGIN 10.0 SSW, TX US",30.2111838,-97.4242848,135
US1TXBST133,"BASTROP 6.5 W, TX US",30.126,-97.4129,149.7
USW00023047,"AMARILLO AIRPORT, TX US",35.2295,-101.7042,1098.5
US1TXBST137,"BASTROP 0.8 WSW, TX US",30.107131,-97.317694,111.3
USR0000TLND,"LINDEN TEXAS, TX US",33,-94.8,152.4
US1TXLO0013,"THREE RIVERS 8.6 NNE, TX US",28.5804,-98.118,97.8
US1TXLO0011,"GEORGE WEST 2.9 E, TX US",28.327166,-98.075126,40.8
US1TXSL0001,"CENTER 0.6 NW, TX US",31.799455,-94.185027,121.9
US1TXWH0016,"WHARTON 1.4 ESE, TX US",29.309902,-96.077375,30.5
US1TXKR0063,"KERRVILLE 4.8 WSW, TX US",30.0134964,-99.20976257,606.2
US1TXNV0004,"POWELL 1.0 SW, TX US",32.10595199,-96.34047389,114.3
US1TXJS0003,"KIRBYVILLE 1.5 SE, TX US",30.64054,-93.88509,36
US1TXNV0006,"CORSICANA 4.3 WSW, TX US",32.059224,-96.532937,143.3
US1TXBWE005,"WAKE VILLAGE 0.8 WNW, TX US",33.42729187,-94.12550354,106.7
US1TXAS0021,"SEALY 1.7 NNE, TX US",29.796715,-96.145228,50.9
US1TXBWE007,"DE KALB 1.9 E, TX US",33.504379,-94.58321,121.6
US1TXBXR441,"LACOSTE 6.6 NE, TX US",29.380349,-98.737571,237.1
US1TXBST121,"SMITHVILLE 6.5 NNW, TX US",30.093992,-97.199992,136.2
US1TXBST122,"SMITHVILLE 5.4 NNW, TX US",30.07943,-97.194421,150.3
US1TXBLC038,"STONEWALL 6.4 SE, TX US",30.1741,-98.5838,497.4
US1TXBST123,"PAIGE 7.5 NNW, TX US",30.31147,-97.17019,174.3
US1TXBWE001,"DE KALB 0.1 SSW, TX US",33.5058,-94.6173,125.3
US1TXBLC034,"JOHNSON CITY 7.8 NE, TX US",30.358155,-98.318998,420
US1TXPR0005,"DENNIS 1.4 SW, TX US",32.605525,-97.945411,244.8
US1TXLO0005,"CHOKE CANYON DAM NORTH SIDE, TX US",28.4673,-98.2462,71.9
US1TXBLC035,"KENDALIA 5.0 NNE, TX US",30.03815,-98.49531,481.3
US1TXHLE010,"ABERNATHY 3.2 NNW, TX US",33.875827,-101.86175,1027.2
US1TXWS0015,"RUNAWAY BAY 0.7 SSW, TX US",33.165748,-97.872689,258.8
US1TXCMR078,"HARLINGEN 3.8 W, TX US",26.18919477,-97.74728514,13.1
US1TXWS0014,"SPRINGTOWN 6.0 NW, TX US",33.025792,-97.760402,281.3
US1TXBXR448,"TIMBERWOOD PARK 5.9 SE, TX US",29.654179,-98.40013,308.8
US1TXKR0052,"CENTER POINT 2.2 NNE, TX US",29.96454,-99.02338,498
USC00415048,"LANGTRY, TX US",29.8097,-101.5604,393.2
USC00416137,"MULESHOE NWR, TX US",33.95444,-102.77833,1140
USR0000TFAL,"FALCON LAKE TEXAS, TX US",26.5547,-99.1356,66.8
USR0000THEN,"HENDERSON TEXAS, TX US",32.15,-94.8,152.4
US1TXKR0054,"CENTER POINT 0.5 SE, TX US",29.92936325,-99.03050995,456.6
US1TXWS0013,"PARADISE 6.6 SW, TX US",33.0820131,-97.7667332,262.1
USC00416135,"MULESHOE NUMBER 1, TX US",34.21917,-102.73278,1167.4
US1TXMRN002,"JEFFERSON 15.4 ESE, TX US",32.71689722,-94.0887,52.4
USW00023023,"MIDLAND INTERNATIONAL AIRPORT, TX US",31.9475,-102.2086,872.3
USC00415247,"LIPSCOMB, TX US",36.23615,-100.2707,728.5
USC00419605,"WEST COLUMBIA 1 ESE, TX US",29.1378,-95.6252,9.4
USC00419847,"WINGATE, TX US",32.0444,-100.1078,613.3
US1TXBWE010,"TEXARKANA 6.1 WSW, TX US",33.408047,-94.170652,86.6
US1TXBLC029,"CYPRESS MILLS 3.1 SE, TX US",30.34274,-98.21875,319.4
US1TXEP0068,"EL PASO 4.7 N, TX US",31.91655,-106.42777,1217.7
US1TXBLC028,"BLANCO 8.3 ENE, TX US",30.13649248,-98.29148188,498.7
US1TXEP0069,"EL PASO 4.6 NNE, TX US",31.90543333,-106.39515,1196.6
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",30.05991667,-99.15318333,516.9
US1TXHPK005,"SULPHUR SPRINGS 4.3 E, TX US",33.134191,-95.53623,146.9
US1TXEP0075,"EL PASO 1.7 W, TX US",31.851869,-106.465909,1351.2
US1TXHPK002,"CUMBY 1.5 N, TX US",33.155,-95.843,188.1
US1TXEP0076,"EL PASO 4.6 WSW, TX US",31.8302784,-106.5133896,1336.9
US1TXHPK001,"CUMBY 5.6 SSE, TX US",33.055328,-95.811596,164.9
US1TXSO0005,"GLEN ROSE 2.3 NNE, TX US",32.267593,-97.742256,232.6
US1TXAR0006,"ROCKPORT 3.0 NNW, TX US",28.082497,-97.062612,3.4
US1TXPR0031,"WILLOW PARK 0.8 NW, TX US",32.762,-97.662,261.2
US1TXPR0032,"WEATHERFORD 4.3 ENE, TX US",32.787193,-97.707074,291.4
USC00417677,"ROBSTOWN, TX US",27.7895,-97.662,25.9
USC00416104,"MOUNT LOCKE, TX US",30.7053,-104.0232,2069.6
USC00416108,"MOUNT PLEASANT, TX US",33.1688,-95.0055,129.5
US1TXBST107,"CEDAR CREEK 5.6 ESE, TX US",30.045482,-97.420589,136.6
USW00023034,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",31.3516,-100.495,584
US1TXCRL004,"GATESVILLE 12.0 SE, TX US",31.3371,-97.5704,233.2
US1TXEP0078,"EL PASO 1.2 WSW, TX US",31.8428154,-106.4564896,1270.1
US1TXBLC012,"BLANCO 1.8 ESE, TX US",30.09209228,-98.39271356,387.1
US1TXEP0080,"EL PASO 8.8 SE, TX US",31.758554,-106.332506,1194.8
US1TXBLC010,"JOHNSON CITY 2.2 N, TX US",30.30546,-98.4088,358.1
US1TXKR0078,"KERRVILLE 0.9 N, TX US",30.055422,-99.135155,532.2
US1TXCRL008,"CLIFTON 8.5 SW, TX US",31.704418,-97.694016,251.8
US1TXKR0079,"KERRVILLE 6.3 SW, TX US",29.97063333,-99.20108333,556.3
US1TXJD0008,"FORT DAVIS 0.3 NNW, TX US",30.592978,-103.895849,1503
US1TXKR0074,"KERRVILLE 1.6 SSE, TX US",30.020153,-99.128995,491
US1TXAR0014,"ROCKPORT 4.4 SW, TX US",27.9894,-97.09486,2.1
US1TXMRN005,"AVINGER 6.6 S, TX US",32.80232,-94.55016,84.4
US1TXCMR051,"BROWNSVILLE 0.1 SSE, TX US",25.92316667,-97.48133333,7.9
US1TXJD0005,"FORT DAVIS 1.7 SSE, TX US",30.565231,-103.884153,1499.9
USC00415265,"LITTLEFIELD, TX US",33.8692,-102.2592,1056.4
US1TXBXR413,"SCENIC OAKS 1.6 SE, TX US",29.691915,-98.660359,392.6
USC00413289,"FORT WORTH NATURE CENTER, TX US",32.8472,-97.4761,187.5
US1TXCMR017,"BROWNSVILLE 4.1 E, TX US",25.9274,-97.4166,13.1
US1TXKR0015,"INGRAM 8.6 WSW, TX US",30.021879,-99.364192,555.7
US1TXBZS112,"COLLEGE STATION 5.7 S, TX US",30.51889,-96.29667,88.7
USC00415229,"LINDEN, TX US",33.0161,-94.3674,126.5
US1TXBLC004,"JOHNSON CITY 7.3 W, TX US",30.258882,-98.527359,410.9
US1TXVV0034,"DEL RIO 1.9 WNW, TX US",29.39133,-100.92295,310.3
USC00413291,"FORT STOCKTON 38 SE, TX US",30.5599,-102.3653,905.6
US1TXBRT122,"BURNET 2.8 W, TX US",30.768918,-98.275723,480.4
US1TXBRT120,"BURNET 5.0 NNW, TX US",30.829718,-98.256664,470
USC00418743,"SULPHUR SPRINGS, TX US",33.148,-95.6269,150.9
US1TXCMR021,"LOS FRESNOS 0.3 NE, TX US",26.077132,-97.47585,11
USC00414382,"HUNTSVILLE, TX US",30.7065,-95.5421,150.6
US1TXBRT126,"BERTRAM 6.1 SW, TX US",30.6952,-98.1419,423.4
US1TXBRS035,"TERLINGUA 6.1 NNW, TX US",29.4119,-103.6511,973.5
US1TXBXR417,"SHAVANO PARK 3.8 WSW, TX US",29.559402,-98.611155,298.4
US1TXBXR416,"SAN ANTONIO 10.4 W, TX US",29.46074,-98.67753,257.9
US1TXKR0020,"KERRVILLE 1.1 SSW, TX US",30.026073,-99.140974,531.6
USR0000TATH,"ATHENS TEXAS, TX US",32.2211,-95.7661,143.3
US1TXBXR402,"SAN ANTONIO 10.5 WNW, TX US",29.495234,-98.673907,263.7
USR0000TATT,"ATTWATER NWR TEXAS, TX US",29.6617,-96.2597,12.5
US1TXVV0023,"DEL RIO 2.5 SW, TX US",29.35484,-100.92927,288
USC00413060,"FALCON DAM, TX US",26.558,-99.1372,97.5
USC00417663,"ROARING SPRINGS, TX US",33.89833,-100.86028,728.5
US1TXAT0025,"PLEASANTON 9.1 NE, TX US",29.052943,-98.377783,147.8
US1TXAT0026,"POTEET 4.9 W, TX US",29.04778,-98.65496,155.8
US1TXBXR403,"HOLLYWOOD PARK 3.2 N, TX US",29.64554,-98.48575,365.2
USR0000TLIN,"LINN SAN MANUEL TEXAS, TX US",26.535,-98.0858,4.6
US1TXBXR405,"HOLLYWOOD PARK 4.6 ENE, TX US",29.631121,-98.417947,297.8
US1TXBXR432,"SAN ANTONIO 1.6 W, TX US",29.455972,-98.531998,215.2
USC00416776,"PAMPA NUMBER 2, TX US",35.5544,-100.9736,960.1
USC00417624,"RIO GRANDE VILLAGE, TX US",29.1852,-102.9623,566.3
US1TXBXR430,"BOERNE 5.8 SSE, TX US",29.72467,-98.67889,423.7
US1TXAS0015,"BELLVILLE 6.5 NNE, TX US",30.034102,-96.220877,79.2
US1TXAS0018,"BELLVILLE 0.9 ENE, TX US",29.950791,-96.245167,83.8
US1TXAS0019,"BELLVILLE 7.8 SSW, TX US",29.8488485,-96.3238811,96.9
US1TXDA0089,"RICHARDSON 3.2 WSW, TX US",32.96262,-96.76307,200.6
US1TXBRT106,"MEADOWLAKES 0.4 SW, TX US",30.55911,-98.30106,236.2
US1TXDA0087,"RICHARDSON 2.7 WSW, TX US",32.9568,-96.7522,187.1
US1TXBRS011,"TERLINGUA 3.4 NNW, TX US",29.37,-103.63,926.9
USC00418964,"TEXLINE, TX US",36.3785,-103.0244,1433.8
US1TXKR0043,"KERRVILLE 5.3 NE, TX US",30.086732,-99.064123,629.1
USC00415695,"MAYPEARL, TX US",32.3116,-97.0161,167.3
USR0000TPOS,"POSSUME KINGDOM TEXAS, TX US",32.85,-98.55,281.9
US1TXBZS100,"COLLEGE STATION 4.5 SW, TX US",30.55955,-96.37109,82.9
USR0000TLGR,"LA GRANGE TEXAS, TX US",29.9075,-96.86,47.2
US1TXAS0004,"BELLVILLE 0.4 NE, TX US",29.9515,-96.254409,84.4
US1TXBST142,"BASTROP 2.2 WNW, TX US",30.12346,-97.3405,103.6
US1TXBST143,"PAIGE 4.4 SW, TX US",30.16153674,-97.160739,168.2
US1TXAS0007,"SEALY 1.9 NNE, TX US",29.796711,-96.139374,53.6
US1TXAS0005,"SEALY 0.3 WNW, TX US",29.775671,-96.158141,59.1
US1TXBST147,"BASTROP 5.7 SSW, TX US",30.044333,-97.358241,135.3
US1TXAS0006,"SAN FELIPE 1.0 WNW, TX US",29.80289263,-96.1211054,55.8
US1TXDA0093,"MESQUITE 1.6 SSE, TX US",32.74841436,-96.58772148,140.2
US1TXDA0099,"MESQUITE 2.0 SSE, TX US",32.74092,-96.58863,133.5
US1TXDA0098,"COCKRELL HILL 2.3 ENE, TX US",32.751969,-96.85256,155.1
US1TXDA0097,"CEDAR HILL 1.2 WSW, TX US",32.570979,-96.975499,251.5
US1TXAT0042,"CHARLOTTE 0.6 SW, TX US",28.854149,-98.7072,164.9
US1TXBRS021,"ALPINE 0.7 WSW, TX US",30.36085,-103.67705,1374.6
US1TXCMR013,"BROWNSVILLE 2.2 W, TX US",25.9205,-97.5176,14
US1TXWH0004,"EL CAMPO 1.0 NW, TX US",29.206125,-96.289001,32.3
USC00416792,"PANTHER JUNCTION, TX US",29.3273,-103.2062,1140
US1TXKR0030,"INGRAM 10.2 NW, TX US",30.166111,-99.374722,584.9
US1TXMTG004,"PALACIOS 11.5 NNE, TX US",28.868053,-96.166205,5.8
US1TXWH0009,"WHARTON 3.1 NE, TX US",29.35413,-96.06968,27.7
US1TXBXR427,"SAN ANTONIO 8.0 NNW, TX US",29.57056,-98.5361,275.8
US1TXMLS004,"GOLDTHWAITE 6.9 ENE, TX US",31.49852,-98.466421,457.5
USC00416794,"PARIS, TX US",33.6744,-95.5586,165.2
USC00413368,"FRIONA, TX US",34.64,-102.72306,1222.2
USC00415303,"LOMA ALTA, TX US",28.1569,-98.5141,132.6
USC00418818,"TAHOKA, TX US",33.1713,-101.798,951
US1TXOR0006,"VIDOR 7.2 N, TX US",30.2327,-93.9818,8.8
USR0000TRAT,"RATCLIFF TEXAS, TX US",31.395,-95.1361,91.4
USR0000TCDD,"CADDO TEXAS, TX US",33.7411,-95.9219,243.8
US1TXRL0008,"LEAKEY 1.5 ENE, TX US",29.734722,-99.741111,497.7
US1TXRL0005,"CAMP WOOD 7.3 NE, TX US",29.74788,-99.93082,562.4
USR0000TTEX,"TEXARKANA TEXAS, TX US",33.3739,-94.0456,61
US1TXTV0208,"PFLUGERVILLE 3.3 E, TX US",30.4485321,-97.5660553,195.4
US1TXKR0101,"KERRVILLE 0.5 SW, TX US",30.0364,-99.1424,502
USC00413370,"FRISCO, TX US",33.1924,-96.793,227.7
US1TXBEL047,"BELTON 1.4 WSW, TX US",31.059781,-97.484732,189.6
USC00419916,"WRIGHT PATMAN DM AND LK, TX US",33.3038,-94.1584,86
US1TXBXR168,"HOLLYWOOD PARK 4.3 ENE, TX US",29.620108,-98.416876,278
US1TXBEL045,"SALADO 5.2 S, TX US",30.876601,-97.513263,235.6
USC00416644,"OLTON, TX US",34.1798,-102.1355,1109.5
US1TXBRT064,"MARBLE FALLS 5.5 NNW, TX US",30.65638889,-98.29722222,301.8
US1TXBEL041,"SALADO 7.5 WNW, TX US",30.9836702,-97.64577694,235.9
US1TXBEL040,"BELTON 1.6 W, TX US",31.06431,-97.49121,202.7
US1TXHRR122,"MISSION BEND 0.8 N, TX US",29.7054,-95.6652,27.7
US1TXEP0016,"EL PASO 6.0 N, TX US",31.9362,-106.445,1257.9
US1TXEP0017,"EL PASO 3.3 NNE, TX US",31.895909,-106.422171,1195.1
US1TXHRR119,"WEST UNIVERSITY PLACE 0.4 WNW, TX US",29.717979,-95.436928,15.8
US1TXHRR117,"TOMBALL 2.7 ENE, TX US",30.11348534,-95.57479858,49.7
US1TXCLL099,"RICHARDSON 1.8 NW, TX US",32.9936,-96.72848,201.8
US1TXCLL097,"RICHARDSON 2.2 NE, TX US",32.990856,-96.679404,185
US1TXHRR114,"HOCKLEY 2.5 ESE, TX US",30.0212,-95.804333,62.5
US1TXBRK003,"FALFURRIAS 8.9 SSW, TX US",27.1058789,-98.2058397,45.1
US1TXBRT056,"BERTRAM 9.1 SSW, TX US",30.61489061,-98.08774799,346.9
US1TXBEL039,"TEMPLE 6.2 NNE, TX US",31.18611111,-97.34222222,242
USR0000TVIC,"VICTORIA TEXAS, TX US",28.8461,-96.9217,7
US1TXBRT058,"BURNET 5.7 WSW, TX US",30.740084,-98.323013,389.2
US1TXBZS099,"BRYAN 3.8 SSW, TX US",30.6216,-96.399,93.9
USC00417704,"ROCKPORT, TX US",28.0183,-97.0561,2.4
USC00412013,"C C BOTANICAL GARDENS, TX US",27.6606,-97.3983,4.9
US1TXBZS097,"COLLEGE STATION 1.7 NNW, TX US",30.62396431,-96.31990814,97.5
US1TXBZS098,"BRYAN 7.1 N, TX US",30.771412,-96.373385,104.5
US1TXBEL053,"TEMPLE 1.4 NW, TX US",31.112337,-97.37992,207.9
US1TXBRT031,"MARBLE FALLS 5.8 NNW, TX US",30.66008333,-98.30588333,317.9
USC00417944,"SAN ANGELO WEATHER FORECAST OFFICE, TX US",31.37083,-100.49432,576.1
USC00412019,"CORSICANA, TX US",32.1225,-96.4866,136.9
US1TXBST075,"CIRCLE D KC ESTATES 0.9 SE, TX US",30.15168381,-97.22064209,145.4
US1TXDK0002,"DICKENS 1.5 W, TX US",33.619396,-100.861245,745.2
US1TXHRR124,"SPRING 7.1 WSW, TX US",30.00746536,-95.4846344,34.7
US1TXBEL069,"TEMPLE 2.5 SW, TX US",31.0698,-97.39159,183.5
US1TXBEL068,"MOODY 9.7 WSW, TX US",31.2375,-97.5014,226.2
USC00412266,"DANEVANG 1 W, TX US",29.0567,-96.2319,21.3
US1TXBEL065,"BELTON 8.5 WSW, TX US",31.0388,-97.6039,211.5
US1TXBEL063,"MORGAN S POINT RESORT 0.5 NNE, TX US",31.1621504,-97.4500767,204.2
US1TXTV0228,"AUSTIN 9.8 WSW, TX US",30.24137878,-97.89620209,313
US1TXBXR184,"SAN ANTONIO 8.0 NNW, TX US",29.52910584,-98.55294228,281.6
US1TXBST069,"CEDAR CREEK 1.0 ENE, TX US",30.09343333,-97.48565,130.1
US1TXHRR139,"CLOVERLEAF 1.7 W, TX US",29.785071,-95.201477,5.5
US1TXKN0099,"PIPE CREEK 5.5 NNE, TX US",29.800097,-98.915154,465.7
USR0000TCAD,"CADDO LAKE TEXAS, TX US",32.6583,-94.1164,61
US1TXTV0218,"ONION CREEK 3.2 ENE, TX US",30.15892792,-97.73730469,169.8
USR0000TGIL,"GILMER TEXAS, TX US",32.7017,-94.9447,152.4
US1TXBEL059,"HARKER HEIGHTS 2.4 S, TX US",31.027297,-97.650762,220.4
US1TXBXR378,"GREY FOREST 3.2 SE, TX US",29.58359,-98.64303,310.6
US1TXLP0015,"LAMPASAS 2.4 NNW, TX US",31.0976,-98.1909,353
US1TXBXR135,"TERRELL HILLS 1.0 NE, TX US",29.485591,-98.433551,225.6
USC00410297,"AQUILLA 1 SSE, TX US",31.8411,-97.2113,158.5
US1TXBRT090,"BERTRAM 9.4 NE, TX US",30.8546,-97.9661,356.3
US1TXTV0014,"AUSTIN 2.9 NE LAMAR AND ARPT, TX US",30.339555,-97.722753,220.1
USC00415742,"MEDINA 1 NE, TX US",29.8099,-99.2498,521.8
US1TXLP0011,"LOMETA 6.2 ENE, TX US",31.237465,-98.290705,424.6
USC00412238,"DALHART, TX US",36.0605,-102.521,1214.3
US1TXGZ0021,"GONZALES 4.4 NNW, TX US",29.5645398,-97.4814345,110.9
US1TXLP0010,"LOMETA 2.7 WSW, TX US",31.204015,-98.435964,407.2
US1TXGM0007,"IOLA 10.4 SSW, TX US",30.634778,-96.142272,76.5
US1TXTV0010,"AUSTIN 1.7 NNW 45TH AND LP1, TX US",30.329002,-97.762056,219.8
US1TXCLN005,"CROSS PLAINS 6.5 WNW, TX US",32.1631,-99.267,548.3
US1TXCLL067,"PRINCETON 2.0 SSE, TX US",33.158779,-96.489598,175
US1TXCLN001,"CISCO 10.5 NW, TX US",32.48363,-99.11608,445
