0,1
20190810T02-05,49201
20190810T01-05,52109
20190810T00-05,55647
20190809T23-05,59337
20190809T22-05,62996
20190809T21-05,65493
20190809T20-05,68042
20190809T19-05,70917
20190809T18-05,72629
20190809T17-05,73112
20190809T16-05,72850
20190809T15-05,71662
20190809T14-05,69482
20190809T13-05,66232
20190809T12-05,62670
20190809T11-05,58537
20190809T10-05,54420
20190809T09-05,50803
20190809T08-05,48614
20190809T07-05,47979
20190809T06-05,46481
20190809T05-05,45514
20190809T04-05,45762
20190809T03-05,46986
20190809T02-05,48912
20190809T01-05,51720
20190809T00-05,55304
20190808T23-05,59563
20190808T22-05,63497
20190808T21-05,65833
20190808T20-05,68038
20190808T19-05,70275
20190808T18-05,71771
20190808T17-05,72305
20190808T16-05,72042
20190808T15-05,71129
20190808T14-05,68989
20190808T13-05,65631
20190808T12-05,61930
20190808T11-05,57942
20190808T10-05,53817
20190808T09-05,50390
20190808T08-05,48276
20190808T07-05,47726
20190808T06-05,46233
20190808T05-05,45396
20190808T04-05,45689
20190808T03-05,46871
20190808T02-05,48850
20190808T01-05,51626
20190808T00-05,55566
20190807T23-05,59926
20190807T22-05,64288
20190807T21-05,67074
20190807T20-05,69485
20190807T19-05,71880
20190807T18-05,72844
20190807T17-05,73092
20190807T16-05,72855
20190807T15-05,72007
20190807T14-05,69707
20190807T13-05,66272
20190807T12-05,62501
20190807T11-05,58128
20190807T10-05,53778
20190807T09-05,50044
20190807T08-05,47950
20190807T07-05,47268
20190807T06-05,45668
20190807T05-05,44737
20190807T04-05,44881
20190807T03-05,46001
20190807T02-05,47824
20190807T01-05,50557
20190807T00-05,54154
20190806T23-05,58431
20190806T22-05,62571
20190806T21-05,64988
20190806T20-05,67148
20190806T19-05,69562
20190806T18-05,70725
20190806T17-05,71046
20190806T16-05,70926
20190806T15-05,70112
20190806T14-05,68273
20190806T13-05,65587
20190806T12-05,61845
20190806T11-05,57471
20190806T10-05,52951
20190806T09-05,49222
20190806T08-05,46636
20190806T07-05,45867
20190806T06-05,44249
20190806T05-05,43361
20190806T04-05,43608
20190806T03-05,44886
20190806T02-05,46821
20190806T01-05,49505
20190806T00-05,53148
20190805T23-05,57528
20190805T22-05,61794
20190805T21-05,64202
20190805T20-05,66436
20190805T19-05,68665
20190805T18-05,69511
20190805T17-05,69750
20190805T16-05,69394
20190805T15-05,68208
20190805T14-05,66384
20190805T13-05,63572
20190805T12-05,60081
20190805T11-05,56172
20190805T10-05,51935
20190805T09-05,48013
20190805T08-05,45140
20190805T07-05,44143
20190805T06-05,42401
20190805T05-05,41292
20190805T04-05,41284
20190805T03-05,42260
20190805T02-05,43854
20190805T01-05,46276
20190805T00-05,49618
20190804T23-05,53348
20190804T22-05,56924
20190804T21-05,58879
20190804T20-05,60708
20190804T19-05,62318
20190804T18-05,62649
20190804T17-05,62025
20190804T16-05,60615
20190804T15-05,58798
20190804T14-05,56548
20190804T13-05,53947
20190804T12-05,51010
20190804T11-05,47960
20190804T10-05,45155
20190804T09-05,42366
20190804T08-05,40412
20190804T07-05,40306
20190804T06-05,40241
20190804T05-05,40518
20190804T04-05,41224
20190804T03-05,42458
20190804T02-05,44051
20190804T01-05,46228
20190804T00-05,49055
20190803T23-05,52009
20190803T22-05,54647
20190803T21-05,56295
20190803T20-05,57746
20190803T19-05,59523
20190803T18-05,60692
20190803T17-05,60883
20190803T16-05,59983
20190803T15-05,58566
20190803T14-05,56863
20190803T13-05,54906
20190803T12-05,52515
20190803T11-05,49701
20190803T10-05,46975
20190803T09-05,44586
20190803T08-05,42654
20190803T07-05,42435
20190803T06-05,42352
20190803T05-05,42518
20190803T04-05,43449
20190803T03-05,44895
20190803T02-05,46989
20190803T01-05,49712
20190803T00-05,52996
20190802T23-05,56548
20190802T22-05,60025
20190802T21-05,62387
20190802T20-05,64751
20190802T19-05,67410
20190802T18-05,68933
20190802T17-05,69424
20190802T16-05,69184
20190802T15-05,68048
20190802T14-05,66105
20190802T13-05,63117
20190802T12-05,59601
20190802T11-05,55584
20190802T10-05,51366
20190802T09-05,47697
20190802T08-05,45058
20190802T07-05,44184
20190802T06-05,42814
20190802T05-05,41995
20190802T04-05,42347
20190802T03-05,43654
20190802T02-05,45609
20190802T01-05,48500
20190802T00-05,52080
20190801T23-05,56271
20190801T22-05,60309
20190801T21-05,62695
20190801T20-05,65110
20190801T19-05,67357
20190801T18-05,68844
20190801T17-05,69423
20190801T16-05,69089
20190801T15-05,67977
20190801T14-05,65593
20190801T13-05,62240
20190801T12-05,58708
20190801T11-05,54669
20190801T10-05,50658
20190801T09-05,47119
20190801T08-05,44793
20190801T07-05,43993
20190801T06-05,42500
20190801T05-05,41741
20190801T04-05,42240
20190801T03-05,43596
20190801T02-05,45725
20190801T01-05,48697
20190801T00-05,52597
20190731T23-05,57053
20190731T22-05,61280
20190731T21-05,63851
20190731T20-05,66499
20190731T19-05,68924
20190731T18-05,70068
20190731T17-05,70228
20190731T16-05,69745
20190731T15-05,68720
20190731T14-05,66422
20190731T13-05,62913
20190731T12-05,59114
20190731T11-05,54603
20190731T10-05,50233
20190731T09-05,46692
20190731T08-05,44254
20190731T07-05,43284
20190731T06-05,41799
20190731T05-05,40929
20190731T04-05,41345
20190731T03-05,42616
20190731T02-05,44570
20190731T01-05,47340
20190731T00-05,51206
20190730T23-05,55483
20190730T22-05,59533
20190730T21-05,61930
20190730T20-05,64508
20190730T19-05,67512
20190730T18-05,69684
20190730T17-05,70715
20190730T16-05,70676
20190730T15-05,69574
20190730T14-05,67253
20190730T13-05,64230
20190730T12-05,60368
20190730T11-05,56231
20190730T10-05,51848
20190730T09-05,48030
20190730T08-05,45521
20190730T07-05,44590
20190730T06-05,42957
20190730T05-05,41908
20190730T04-05,42080
20190730T03-05,43123
20190730T02-05,44876
20190730T01-05,47474
20190730T00-05,50907
20190729T23-05,54945
20190729T22-05,58708
20190729T21-05,60586
20190729T20-05,62221
20190729T19-05,64099
20190729T18-05,65274
20190729T17-05,66026
20190729T16-05,66046
20190729T15-05,65392
20190729T14-05,63980
20190729T13-05,61544
20190729T12-05,58937
20190729T11-05,55887
20190729T10-05,52041
20190729T09-05,48426
20190729T08-05,45890
20190729T07-05,44919
20190729T06-05,43525
20190729T05-05,42441
20190729T04-05,42521
20190729T03-05,43484
20190729T02-05,45152
20190729T01-05,47587
20190729T00-05,51056
20190728T23-05,54914
20190728T22-05,58276
20190728T21-05,59822
20190728T20-05,61643
20190728T19-05,63239
20190728T18-05,63707
20190728T17-05,62975
20190728T16-05,61834
20190728T15-05,60560
20190728T14-05,59540
20190728T13-05,57663
20190728T12-05,55193
20190728T11-05,51500
20190728T10-05,47429
20190728T09-05,43148
20190728T08-05,40179
20190728T07-05,39759
20190728T06-05,39698
20190728T05-05,39903
20190728T04-05,40781
20190728T03-05,42135
20190728T02-05,44034
20190728T01-05,46660
20190728T00-05,49841
20190727T23-05,53076
20190727T22-05,56197
20190727T21-05,58133
20190727T20-05,60554
20190727T19-05,62622
20190727T18-05,63594
20190727T17-05,63483
20190727T16-05,62664
20190727T15-05,61354
20190727T14-05,59494
20190727T13-05,57003
20190727T12-05,53842
20190727T11-05,49958
20190727T10-05,45474
20190727T09-05,41263
20190727T08-05,38180
20190727T07-05,37425
20190727T06-05,37053
20190727T05-05,36956
20190727T04-05,37660
20190727T03-05,39006
20190727T02-05,40781
20190727T01-05,43242
20190727T00-05,46522
20190726T23-05,49884
20190726T22-05,53202
20190726T21-05,55367
20190726T20-05,57840
20190726T19-05,60230
20190726T18-05,61921
20190726T17-05,62295
20190726T16-05,61450
20190726T15-05,59785
20190726T14-05,57593
20190726T13-05,54835
20190726T12-05,51924
20190726T11-05,48391
20190726T10-05,44614
20190726T09-05,41358
20190726T08-05,38900
20190726T07-05,37805
20190726T06-05,36535
20190726T05-05,35680
20190726T04-05,35962
20190726T03-05,36990
20190726T02-05,38722
20190726T01-05,41295
20190726T00-05,44783
20190725T23-05,48733
20190725T22-05,52442
20190725T21-05,54612
20190725T20-05,57236
20190725T19-05,59553
20190725T18-05,60879
20190725T17-05,60829
20190725T16-05,59575
20190725T15-05,57523
20190725T14-05,54998
20190725T13-05,52013
20190725T12-05,49198
20190725T11-05,46361
20190725T10-05,43291
20190725T09-05,40432
20190725T08-05,38249
20190725T07-05,37140
20190725T06-05,35700
20190725T05-05,34628
20190725T04-05,34850
20190725T03-05,35942
20190725T02-05,37643
20190725T01-05,40143
20190725T00-05,43519
20190724T23-05,47683
20190724T22-05,51467
20190724T21-05,53907
20190724T20-05,56720
20190724T19-05,59205
20190724T18-05,60502
20190724T17-05,60437
20190724T16-05,59222
20190724T15-05,57374
20190724T14-05,55245
20190724T13-05,52696
20190724T12-05,50154
20190724T11-05,47341
20190724T10-05,44372
20190724T09-05,41706
20190724T08-05,39615
20190724T07-05,38715
20190724T06-05,37326
20190724T05-05,36437
20190724T04-05,36656
20190724T03-05,37747
20190724T02-05,39371
20190724T01-05,41720
20190724T00-05,45075
20190723T23-05,49062
20190723T22-05,52790
20190723T21-05,54747
20190723T20-05,57087
20190723T19-05,59296
20190723T18-05,60460
20190723T17-05,60471
20190723T16-05,59700
20190723T15-05,58291
20190723T14-05,56792
20190723T13-05,54865
20190723T12-05,52683
20190723T11-05,50234
20190723T10-05,47573
20190723T09-05,45219
20190723T08-05,43471
20190723T07-05,42535
20190723T06-05,41185
20190723T05-05,40312
20190723T04-05,40515
20190723T03-05,41589
20190723T02-05,43292
20190723T01-05,45677
20190723T00-05,49119
20190722T23-05,53216
20190722T22-05,57080
20190722T21-05,59151
20190722T20-05,61380
20190722T19-05,63617
20190722T18-05,65040
20190722T17-05,65695
20190722T16-05,65674
20190722T15-05,64955
20190722T14-05,63577
20190722T13-05,61461
20190722T12-05,58403
20190722T11-05,54842
20190722T10-05,51288
20190722T09-05,48016
20190722T08-05,45706
20190722T07-05,44614
20190722T06-05,43113
20190722T05-05,42128
20190722T04-05,42346
20190722T03-05,43376
20190722T02-05,45108
20190722T01-05,47741
20190722T00-05,51251
20190721T23-05,55280
20190721T22-05,58801
20190721T21-05,60598
20190721T20-05,62746
20190721T19-05,64725
20190721T18-05,65697
20190721T17-05,65659
20190721T16-05,65071
20190721T15-05,63754
20190721T14-05,61975
20190721T13-05,59095
20190721T12-05,55424
20190721T11-05,51525
20190721T10-05,47489
20190721T09-05,43571
20190721T08-05,40705
20190721T07-05,40349
20190721T06-05,40876
20190721T05-05,41618
20190721T04-05,42829
20190721T03-05,44481
20190721T02-05,46555
20190721T01-05,49205
20190721T00-05,52464
20190720T23-05,55888
20190720T22-05,59189
20190720T21-05,61081
20190720T20-05,63796
20190720T19-05,66063
20190720T18-05,67391
20190720T17-05,67738
20190720T16-05,67020
20190720T15-05,65695
20190720T14-05,63798
20190720T13-05,61147
20190720T12-05,57896
20190720T11-05,54185
20190720T10-05,50168
20190720T09-05,46241
20190720T08-05,43136
20190720T07-05,42585
20190720T06-05,42718
20190720T05-05,43088
20190720T04-05,44029
20190720T03-05,45466
20190720T02-05,47455
20190720T01-05,50082
20190720T00-05,53487
20190719T23-05,57103
20190719T22-05,60476
20190719T21-05,62531
20190719T20-05,65343
20190719T19-05,67939
20190719T18-05,69373
20190719T17-05,69885
20190719T16-05,69426
20190719T15-05,68134
20190719T14-05,65950
20190719T13-05,63028
20190719T12-05,59791
20190719T11-05,56260
20190719T10-05,52473
20190719T09-05,48860
20190719T08-05,46060
20190719T07-05,45030
20190719T06-05,44089
20190719T05-05,43515
20190719T04-05,44040
20190719T03-05,45374
20190719T02-05,47357
20190719T01-05,50019
20190719T00-05,53502
20190718T23-05,57675
20190718T22-05,61349
20190718T21-05,63357
20190718T20-05,66148
20190718T19-05,68342
20190718T18-05,69637
20190718T17-05,70070
20190718T16-05,69791
20190718T15-05,68305
20190718T14-05,65939
20190718T13-05,63014
20190718T12-05,59861
20190718T11-05,56282
20190718T10-05,52677
20190718T09-05,49276
20190718T08-05,46603
20190718T07-05,45573
20190718T06-05,44394
20190718T05-05,43529
20190718T04-05,43757
20190718T03-05,45110
20190718T02-05,47059
20190718T01-05,49613
20190718T00-05,53151
20190717T23-05,57224
20190717T22-05,60938
20190717T21-05,63096
20190717T20-05,65837
20190717T19-05,68123
20190717T18-05,69455
20190717T17-05,69726
20190717T16-05,69150
20190717T15-05,68019
20190717T14-05,66243
20190717T13-05,63469
20190717T12-05,60322
20190717T11-05,56705
20190717T10-05,52970
20190717T09-05,49553
20190717T08-05,47026
20190717T07-05,46016
20190717T06-05,44818
20190717T05-05,43949
20190717T04-05,44269
20190717T03-05,45363
20190717T02-05,47156
20190717T01-05,49692
20190717T00-05,53164
20190716T23-05,57372
20190716T22-05,61243
20190716T21-05,63318
20190716T20-05,65977
20190716T19-05,68182
20190716T18-05,69479
20190716T17-05,70156
20190716T16-05,70177
20190716T15-05,69306
20190716T14-05,67239
20190716T13-05,64223
20190716T12-05,61005
20190716T11-05,57231
20190716T10-05,53278
20190716T09-05,49732
20190716T08-05,47177
20190716T07-05,46085
20190716T06-05,44515
20190716T05-05,43337
20190716T04-05,43398
20190716T03-05,44421
20190716T02-05,46273
20190716T01-05,48794
20190716T00-05,52236
20190715T23-05,56276
20190715T22-05,59924
20190715T21-05,61898
20190715T20-05,64207
20190715T19-05,66029
20190715T18-05,67115
20190715T17-05,67518
20190715T16-05,66613
20190715T15-05,65276
20190715T14-05,63381
20190715T13-05,60883
20190715T12-05,57877
20190715T11-05,53988
20190715T10-05,49988
20190715T09-05,46655
20190715T08-05,44077
20190715T07-05,42842
20190715T06-05,41277
20190715T05-05,40125
20190715T04-05,40044
20190715T03-05,40836
20190715T02-05,42348
20190715T01-05,44674
20190715T00-05,47921
20190714T23-05,51718
20190714T22-05,54870
20190714T21-05,56357
20190714T20-05,58341
20190714T19-05,59975
20190714T18-05,60597
20190714T17-05,60522
20190714T16-05,59885
20190714T15-05,58525
20190714T14-05,56695
20190714T13-05,54538
20190714T12-05,51902
20190714T11-05,48827
20190714T10-05,45383
20190714T09-05,41938
20190714T08-05,39475
20190714T07-05,39053
20190714T06-05,39277
20190714T05-05,39567
20190714T04-05,40421
20190714T03-05,41840
20190714T02-05,43798
20190714T01-05,46437
20190714T00-05,49624
20190713T23-05,52820
20190713T22-05,55583
20190713T21-05,57120
20190713T20-05,59338
20190713T19-05,61361
20190713T18-05,62632
20190713T17-05,62710
20190713T16-05,62019
20190713T15-05,61180
20190713T14-05,60033
20190713T13-05,58305
20190713T12-05,55419
20190713T11-05,51665
20190713T10-05,47455
20190713T09-05,43257
20190713T08-05,40083
20190713T07-05,39177
20190713T06-05,39028
20190713T05-05,38977
20190713T04-05,39767
20190713T03-05,41207
20190713T02-05,43328
20190713T01-05,46186
20190713T00-05,49696
20190712T23-05,53538
20190712T22-05,57020
20190712T21-05,59247
20190712T20-05,61981
20190712T19-05,64582
20190712T18-05,66366
20190712T17-05,66875
20190712T16-05,66541
20190712T15-05,65391
20190712T14-05,63628
20190712T13-05,61012
20190712T12-05,57971
20190712T11-05,54358
20190712T10-05,50179
20190712T09-05,46409
20190712T08-05,43748
20190712T07-05,42609
20190712T06-05,41601
20190712T05-05,40954
20190712T04-05,41515
20190712T03-05,42942
20190712T02-05,45089
20190712T01-05,48004
20190712T00-05,51817
20190711T23-05,56077
20190711T22-05,59936
20190711T21-05,62064
20190711T20-05,64622
20190711T19-05,66941
20190711T18-05,68394
20190711T17-05,68485
20190711T16-05,67636
20190711T15-05,66121
20190711T14-05,63667
20190711T13-05,60209
20190711T12-05,56404
20190711T11-05,52225
20190711T10-05,48013
20190711T09-05,44990
20190711T08-05,43023
20190711T07-05,42077
20190711T06-05,40793
20190711T05-05,39895
20190711T04-05,40237
20190711T03-05,41448
20190711T02-05,43463
20190711T01-05,46149
20190711T00-05,49852
20190710T23-05,54104
20190710T22-05,58192
20190710T21-05,60892
20190710T20-05,63561
20190710T19-05,66961
20190710T18-05,69868
20190710T17-05,70481
20190710T16-05,70379
20190710T15-05,69600
20190710T14-05,67672
20190710T13-05,64466
20190710T12-05,60762
20190710T11-05,56513
20190710T10-05,52181
20190710T09-05,48354
20190710T08-05,45495
20190710T07-05,44370
20190710T06-05,43241
20190710T05-05,42397
20190710T04-05,42816
20190710T03-05,44214
20190710T02-05,46394
20190710T01-05,49280
20190710T00-05,53098
20190709T23-05,57400
20190709T22-05,61380
20190709T21-05,63593
20190709T20-05,66096
20190709T19-05,68093
20190709T18-05,68913
20190709T17-05,68909
20190709T16-05,68402
20190709T15-05,67109
20190709T14-05,64624
20190709T13-05,61427
20190709T12-05,57930
20190709T11-05,54261
20190709T10-05,50500
20190709T09-05,47241
20190709T08-05,44838
20190709T07-05,43607
20190709T06-05,42224
20190709T05-05,41052
20190709T04-05,41058
20190709T03-05,41908
20190709T02-05,43569
20190709T01-05,45904
20190709T00-05,49197
20190708T23-05,52999
20190708T22-05,56550
20190708T21-05,58420
20190708T20-05,60513
20190708T19-05,63035
20190708T18-05,65520
20190708T17-05,67111
20190708T16-05,67654
20190708T15-05,66903
20190708T14-05,64874
20190708T13-05,62010
20190708T12-05,58689
20190708T11-05,54903
20190708T10-05,50859
20190708T09-05,47203
20190708T08-05,44403
20190708T07-05,43067
20190708T06-05,41785
20190708T05-05,40835
20190708T04-05,41051
20190708T03-05,42167
20190708T02-05,44062
20190708T01-05,46741
20190708T00-05,50290
20190707T23-05,54195
20190707T22-05,57736
20190707T21-05,59643
20190707T20-05,62132
20190707T19-05,64061
20190707T18-05,65182
20190707T17-05,65118
20190707T16-05,64122
20190707T15-05,62431
20190707T14-05,60101
20190707T13-05,57014
20190707T12-05,53486
20190707T11-05,49525
20190707T10-05,45384
20190707T09-05,41326
20190707T08-05,38279
20190707T07-05,37637
20190707T06-05,37854
20190707T05-05,38169
20190707T04-05,38959
20190707T03-05,40195
20190707T02-05,42016
20190707T01-05,44398
20190707T00-05,47386
20190706T23-05,50621
20190706T22-05,53605
20190706T21-05,55590
20190706T20-05,58074
20190706T19-05,61369
20190706T18-05,63891
20190706T17-05,64491
20190706T16-05,63749
20190706T15-05,62340
20190706T14-05,60226
20190706T13-05,57435
20190706T12-05,54092
20190706T11-05,50392
20190706T10-05,46457
20190706T09-05,42751
20190706T08-05,39931
20190706T07-05,39197
20190706T06-05,39455
20190706T05-05,39764
20190706T04-05,40647
20190706T03-05,42029
20190706T02-05,44012
20190706T01-05,46604
20190706T00-05,50029
20190705T23-05,53503
20190705T22-05,56690
20190705T21-05,58709
20190705T20-05,61466
20190705T19-05,64047
20190705T18-05,65623
20190705T17-05,65802
20190705T16-05,64978
20190705T15-05,63326
20190705T14-05,61256
20190705T13-05,58645
20190705T12-05,55641
20190705T11-05,52206
20190705T10-05,48611
20190705T09-05,45145
20190705T08-05,42577
20190705T07-05,41658
20190705T06-05,40784
20190705T05-05,40045
20190705T04-05,40328
20190705T03-05,41378
20190705T02-05,43160
20190705T01-05,45454
20190705T00-05,48302
20190704T23-05,50488
20190704T22-05,52574
20190704T21-05,54518
20190704T20-05,57145
20190704T19-05,59696
20190704T18-05,61191
20190704T17-05,61620
20190704T16-05,61163
20190704T15-05,59845
20190704T14-05,57913
20190704T13-05,55259
20190704T12-05,52171
20190704T11-05,48741
20190704T10-05,44893
20190704T09-05,41487
20190704T08-05,39322
20190704T07-05,38962
20190704T06-05,38697
20190704T05-05,38533
20190704T04-05,39024
20190704T03-05,39985
20190704T02-05,41339
20190704T01-05,43427
20190704T00-05,46319
20190703T23-05,49653
20190703T22-05,52536
20190703T21-05,54098
20190703T20-05,56201
20190703T19-05,58584
20190703T18-05,60418
20190703T17-05,61092
20190703T16-05,60316
20190703T15-05,58537
20190703T14-05,56762
20190703T13-05,54778
20190703T12-05,52924
20190703T11-05,50546
20190703T10-05,47743
20190703T09-05,44832
20190703T08-05,42461
20190703T07-05,41136
20190703T06-05,39605
20190703T05-05,38608
20190703T04-05,38648
20190703T03-05,39680
20190703T02-05,41311
20190703T01-05,43533
20190703T00-05,46669
20190702T23-05,50587
20190702T22-05,54152
20190702T21-05,55963
20190702T20-05,58204
20190702T19-05,60427
20190702T18-05,61943
20190702T17-05,62464
20190702T16-05,61985
20190702T15-05,61257
20190702T14-05,60057
20190702T13-05,58223
20190702T12-05,55872
20190702T11-05,52524
20190702T10-05,48896
20190702T09-05,45685
20190702T08-05,43149
20190702T07-05,41974
20190702T06-05,40588
20190702T05-05,39471
20190702T04-05,39550
20190702T03-05,40434
20190702T02-05,41998
20190702T01-05,44443
20190702T00-05,47805
20190701T23-05,51625
20190701T22-05,55128
20190701T21-05,56651
20190701T20-05,58850
20190701T19-05,61440
20190701T18-05,63198
20190701T17-05,63759
20190701T16-05,63060
20190701T15-05,61785
20190701T14-05,59950
20190701T13-05,57487
20190701T12-05,54526
20190701T11-05,50916
20190701T10-05,47154
20190701T09-05,43812
20190701T08-05,41194
20190701T07-05,39748
20190701T06-05,38165
20190701T05-05,36917
20190701T04-05,36788
20190701T03-05,37661
20190701T02-05,39134
20190701T01-05,41363
20190701T00-05,44462
20190630T23-05,48062
20190630T22-05,50963
20190630T21-05,52176
20190630T20-05,53826
20190630T19-05,55382
20190630T18-05,56014
20190630T17-05,55496
20190630T16-05,54168
20190630T15-05,52387
20190630T14-05,50417
20190630T13-05,48084
20190630T12-05,45221
20190630T11-05,42527
20190630T10-05,39879
20190630T09-05,37269
20190630T08-05,35100
20190630T07-05,34501
20190630T06-05,34519
20190630T05-05,34775
20190630T04-05,35499
20190630T03-05,36886
20190630T02-05,38638
20190630T01-05,40911
20190630T00-05,43743
20190629T23-05,46764
20190629T22-05,49504
20190629T21-05,51350
20190629T20-05,53650
20190629T19-05,56797
20190629T18-05,59127
20190629T17-05,59548
20190629T16-05,59463
20190629T15-05,59460
20190629T14-05,59041
20190629T13-05,56871
20190629T12-05,53638
20190629T11-05,49845
20190629T10-05,45805
20190629T09-05,41907
20190629T08-05,38760
20190629T07-05,37758
20190629T06-05,37592
20190629T05-05,37583
20190629T04-05,38265
20190629T03-05,39506
20190629T02-05,41446
20190629T01-05,44037
20190629T00-05,47402
20190628T23-05,50860
20190628T22-05,54055
20190628T21-05,56040
20190628T20-05,58705
20190628T19-05,61225
20190628T18-05,63093
20190628T17-05,64222
20190628T16-05,64263
20190628T15-05,63284
20190628T14-05,61399
20190628T13-05,58442
20190628T12-05,55151
20190628T11-05,51562
20190628T10-05,47755
20190628T09-05,44391
20190628T08-05,41679
20190628T07-05,40344
20190628T06-05,38870
20190628T05-05,37812
20190628T04-05,37964
20190628T03-05,38899
20190628T02-05,40486
20190628T01-05,42868
20190628T00-05,46306
20190627T23-05,50152
20190627T22-05,53549
20190627T21-05,54900
20190627T20-05,56560
20190627T19-05,58393
20190627T18-05,60023
20190627T17-05,60500
20190627T16-05,60404
20190627T15-05,60221
20190627T14-05,59505
20190627T13-05,57590
20190627T12-05,54805
20190627T11-05,51290
20190627T10-05,47896
20190627T09-05,45044
20190627T08-05,42960
20190627T07-05,41527
20190627T06-05,39593
20190627T05-05,38100
20190627T04-05,37963
20190627T03-05,38808
20190627T02-05,40360
20190627T01-05,42664
20190627T00-05,45941
20190626T23-05,49720
20190626T22-05,52816
20190626T21-05,54602
20190626T20-05,56527
20190626T19-05,58412
20190626T18-05,59657
20190626T17-05,60351
20190626T16-05,59912
20190626T15-05,58874
20190626T14-05,57601
20190626T13-05,55367
20190626T12-05,52429
20190626T11-05,49019
20190626T10-05,45907
20190626T09-05,43299
20190626T08-05,41336
20190626T07-05,39853
20190626T06-05,37951
20190626T05-05,36586
20190626T04-05,36456
20190626T03-05,37337
20190626T02-05,38773
20190626T01-05,41045
20190626T00-05,44249
20190625T23-05,47752
20190625T22-05,51012
20190625T21-05,52508
20190625T20-05,54547
20190625T19-05,56478
20190625T18-05,57872
20190625T17-05,58461
20190625T16-05,58110
20190625T15-05,56779
20190625T14-05,54943
20190625T13-05,52599
20190625T12-05,49873
20190625T11-05,46977
20190625T10-05,44256
20190625T09-05,42071
20190625T08-05,40339
20190625T07-05,39114
20190625T06-05,37256
20190625T05-05,35877
20190625T04-05,35678
20190625T03-05,36388
20190625T02-05,37662
20190625T01-05,39595
20190625T00-05,42702
20190624T23-05,46302
20190624T22-05,49363
20190624T21-05,50710
20190624T20-05,52273
20190624T19-05,54131
20190624T18-05,55082
20190624T17-05,54778
20190624T16-05,54029
20190624T15-05,52995
20190624T14-05,51667
20190624T13-05,49572
20190624T12-05,47702
20190624T11-05,45836
20190624T10-05,44167
20190624T09-05,42785
20190624T08-05,41838
20190624T07-05,41210
20190624T06-05,40649
20190624T05-05,40326
20190624T04-05,40626
20190624T03-05,41464
20190624T02-05,42999
20190624T01-05,45322
20190624T00-05,48436
20190623T23-05,51876
20190623T22-05,55528
20190623T21-05,58767
20190623T20-05,60718
20190623T19-05,62738
20190623T18-05,63595
20190623T17-05,62746
20190623T16-05,61439
20190623T15-05,60049
20190623T14-05,58550
20190623T13-05,56468
20190623T12-05,54260
20190623T11-05,51790
20190623T10-05,49132
20190623T09-05,45889
20190623T08-05,43263
20190623T07-05,42807
20190623T06-05,43194
20190623T05-05,43374
20190623T04-05,43951
20190623T03-05,45094
20190623T02-05,46561
20190623T01-05,48600
20190623T00-05,51076
20190622T23-05,53774
20190622T22-05,55969
20190622T21-05,56806
20190622T20-05,58159
20190622T19-05,59467
20190622T18-05,60109
20190622T17-05,60145
20190622T16-05,60212
20190622T15-05,60400
20190622T14-05,59734
20190622T13-05,58006
20190622T12-05,55667
20190622T11-05,52686
20190622T10-05,49703
20190622T09-05,46347
20190622T08-05,43685
20190622T07-05,42901
20190622T06-05,42997
20190622T05-05,43215
20190622T04-05,44101
20190622T03-05,45547
20190622T02-05,47715
20190622T01-05,50206
20190622T00-05,53391
20190621T23-05,56706
20190621T22-05,59671
20190621T21-05,61289
20190621T20-05,63625
20190621T19-05,65945
20190621T18-05,67334
20190621T17-05,67629
20190621T16-05,67380
20190621T15-05,66677
20190621T14-05,64878
20190621T13-05,62577
20190621T12-05,59813
20190621T11-05,56768
20190621T10-05,53231
20190621T09-05,50191
20190621T08-05,47898
20190621T07-05,46965
20190621T06-05,45783
20190621T05-05,44771
20190621T04-05,44943
20190621T03-05,46028
20190621T02-05,47821
20190621T01-05,50503
20190621T00-05,54173
20190620T23-05,58069
20190620T22-05,61503
20190620T21-05,63075
20190620T20-05,65268
20190620T19-05,67238
20190620T18-05,67892
20190620T17-05,67895
20190620T16-05,67575
20190620T15-05,66555
20190620T14-05,64108
20190620T13-05,60747
20190620T12-05,57272
20190620T11-05,53685
20190620T10-05,50134
20190620T09-05,46917
20190620T08-05,44674
20190620T07-05,43306
20190620T06-05,41855
20190620T05-05,40888
20190620T04-05,41201
20190620T03-05,42441
20190620T02-05,44600
20190620T01-05,47431
20190620T00-05,51348
20190619T23-05,56011
20190619T22-05,60160
20190619T21-05,62288
20190619T20-05,64764
20190619T19-05,67098
20190619T18-05,68035
20190619T17-05,68009
20190619T16-05,67484
20190619T15-05,66227
20190619T14-05,63845
20190619T13-05,60412
20190619T12-05,56711
20190619T11-05,52900
20190619T10-05,49009
20190619T09-05,45681
20190619T08-05,43167
20190619T07-05,41889
20190619T06-05,40551
20190619T05-05,39670
20190619T04-05,40251
20190619T03-05,41599
20190619T02-05,43393
20190619T01-05,45955
20190619T00-05,49587
20190618T23-05,53804
20190618T22-05,57674
20190618T21-05,59615
20190618T20-05,61868
20190618T19-05,64029
20190618T18-05,64963
20190618T17-05,64814
20190618T16-05,63513
20190618T15-05,61471
20190618T14-05,58957
20190618T13-05,55973
20190618T12-05,52791
20190618T11-05,49662
20190618T10-05,46369
20190618T09-05,43463
20190618T08-05,40927
20190618T07-05,39133
20190618T06-05,37606
20190618T05-05,36407
20190618T04-05,36510
20190618T03-05,37553
